unique_user_id,course_name,course_platform,QID334_p,QID355_p,QID356,QID363,QID366,QID367,QID388,QID371_1,QID371_2,QID371_3,QID371_4,QID371_5,QID371_6,QID371_7,QID371_8,QID601_1,QID601_2,QID601_3,QID601_4,QID601_6,QID601_15,QID601_16
3313e66814cd2b385d466cf9985ddd87,INTRO Fall 2015,COURSERA,Doctoral student,False,Learning Sciences,Other,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums",Yes,the opportunity to meet others interested in teaching and learning,2.0,3.0,1.0,3.0,1.0,0.0,,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0
d9cbf07c4d53fd03bdfc53a883b23431,INTRO Fall 2015,COURSERA,Post-doctoral researcher,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,2.0,3.0,3.0,1.0,0.0,,2.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0
cd05c1bfa5f290949343cee41d8d71a8,INTRO Fall 2015,COURSERA,Doctoral student,True,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,actively contribute to the discussion forums",No,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",3.0,3.0,2.0,3.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
61bd9f29585b05987c55ebbe9c59277d,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Social Sciences,Other,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",I'm not sure,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",2.0,3.0,2.0,3.0,2.0,1.0,,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0
db4bfa9ebbd1aa25428912a66efdb2f7,INTRO Fall 2015,COURSERA,Faculty,False,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material,other reason for participating in a mclc",2.0,2.0,1.0,3.0,2.0,0.0,,0.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0
fffd432a27d2098f6ff7678341b6d15d,INTRO Fall 2015,COURSERA,Other,False,Physical Sciences,"Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",3.0,3.0,0.0,3.0,3.0,1.0,,0.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0
031e200c00a74840ada7137cdc553a95,INTRO Fall 2015,COURSERA,Faculty,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","skim or watch some of the course videos,earn a certificate of accomplishment",I'm not sure,"the opportunity to receive feedback on my teaching and learning practices,as a way of encouraging myself to keep up with the course material",3.0,3.0,1.0,2.0,1.0,2.0,,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0
1e83337df714ac60ca0446a1c5a4ee9b,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings",I'm not sure,i do not plan to participate in a mclc,2.0,3.0,0.0,3.0,1.0,3.0,,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0
2e7fde4ec3038566e61be285f936dcb7,INTRO Fall 2015,COURSERA,Other,True,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings",No,,3.0,3.0,2.0,2.0,1.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5a1f23f0b5378e04e59624497e9c0b41,INTRO Fall 2015,COURSERA,Other,False,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",1.0,3.0,2.0,3.0,1.0,1.0,,0.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0
0ccd413c9f0b7e9a8630a6cd4ff6919d,INTRO Fall 2015,COURSERA,Doctoral student,False,Health Fields,"Research intensive university faculty position,Undergraduate-focused college or university,I already work at a 2- or 4- year institution","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",3.0,2.0,3.0,3.0,0.0,3.0,,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
86e5a061e2aaa746fefcc7f191a6f557,INTRO Fall 2015,COURSERA,Faculty,False,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",Yes,,2.0,3.0,1.0,3.0,1.0,0.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
6e02ff215c5bb092d317e3e965f5e9fa,INTRO Fall 2015,COURSERA,Faculty,True,Agricultural Sciences,Research intensive university faculty position,earn a certificate of accomplishment,I'm not sure,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",2.0,2.0,3.0,2.0,0.0,1.0,,0.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0
ecf0f154e375e6cd8696fb73e7a3563e,INTRO Fall 2015,COURSERA,Faculty,False,None of the above,"Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",No,i do not plan to participate in a mclc,3.0,3.0,1.0,2.0,3.0,0.0,,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
b3058afd0432ba13b12910006165243e,INTRO Fall 2015,COURSERA,Faculty,True,Engineering,I do not intend to teach undergraduate STEM courses,earn a certificate of accomplishment,No,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning",2.0,3.0,2.0,3.0,1.0,1.0,,0.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0
cc1aac7b8aff339f91111e1bdadb91a5,INTRO Fall 2015,COURSERA,Doctoral student,False,Physical Sciences,Research intensive university faculty position,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments",Yes,"the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,3.0,1.0,3.0,2.0,0.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0
0a9a5b03e358005058adad7a19ca251b,INTRO Fall 2015,COURSERA,Other,False,Biological Sciences,I already work at a 2- or 4- year institution,complete most of the quizzes,No,the opportunity to interact with peers,3.0,2.0,1.0,1.0,1.0,0.0,,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0
068b7dab72cb716f9a3529e9036b26b1,INTRO Fall 2015,COURSERA,Faculty,False,Physical Sciences,Undergraduate-focused college or university,skim or watch some of the course videos,No,the opportunity to receive feedback on my teaching and learning practices,3.0,2.0,1.0,3.0,3.0,0.0,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
5ccbe1c027f34d943d4c99701dd68e3e,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments",I'm not sure,,2.0,3.0,2.0,3.0,1.0,0.0,,0.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0
e09b81d54af5ba23ca9ceb97d87642d2,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,Other,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums,earn a certificate of accomplishment",Yes,i do not plan to participate in a mclc,1.0,2.0,2.0,2.0,0.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0
3737bbd6d8de0c5705f20bf5d12c102f,INTRO Fall 2015,COURSERA,Doctoral student,False,Health Fields,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,i was required to participate in a local learning community for this mooc as part of my academic program,as a way of encouraging myself to keep up with the course material",1.0,1.0,2.0,2.0,0.0,0.0,,0.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0
799853a8de344b08f1a0de6f28007591,INTRO Fall 2015,COURSERA,Faculty,False,Mathematical Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes",Yes,,3.0,3.0,2.0,3.0,0.0,0.0,,0.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0
2d6e707b8b913f61c8c73bae398ea9a9,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,I do not intend to teach undergraduate STEM courses,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,i do not plan to participate in a mclc,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
de2471492a3e960a392b7a7cd0762416,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,as a way of encouraging myself to keep up with the course material",3.0,3.0,1.0,3.0,1.0,0.0,,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
396f35226089ad098335c89895e8b06b,INTRO Fall 2015,COURSERA,Post-doctoral researcher,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,as a way of encouraging myself to keep up with the course material",2.0,3.0,3.0,1.0,1.0,2.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddd771c57f204aa040775165514ddfec,INTRO Fall 2015,COURSERA,Other,False,Health Fields,Research intensive university faculty position,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments",2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f6503ba45ccfbf98942026cf49e5d50b,INTRO Fall 2015,COURSERA,Doctoral student,False,Health Fields,I already work at a 2- or 4- year institution,"skim or watch some of the course videos,review most of the course readings,complete most of the quizzes",I'm not sure,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,2.0,0.0,3.0,0.0,2.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3f05beabee1f5600454ac9d44fde02f5,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","skim or watch some of the course videos,watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,i do not plan to participate in a mclc,3.0,3.0,1.0,3.0,3.0,0.0,,0.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0
9602adffacb94836560bd248a03e76df,INTRO Fall 2015,COURSERA,Other,False,Health Fields,Research intensive university faculty position,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes",Yes,"the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",1.0,3.0,0.0,3.0,3.0,2.0,,0.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
abca89aa917b9d0f4ab64fbee6a20826,INTRO Fall 2015,COURSERA,Other,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,actively contribute to the discussion forums,earn a certificate of accomplishment",No,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning",1.0,0.0,2.0,2.0,0.0,1.0,,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
0c1a0fb9aa4fba93ac8dba1977792076,INTRO Fall 2015,COURSERA,Doctoral student,False,Physical Sciences,Other,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",No,i do not plan to participate in a mclc,2.0,1.0,2.0,3.0,1.0,2.0,,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
f0c5829c87a78bd7d34b3fec30c369ee,INTRO Fall 2015,COURSERA,Doctoral student,True,Social Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",3.0,2.0,1.0,3.0,2.0,1.0,,0.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0
d50e17df5d4ba8d1ea490f2fb70fc146,INTRO Fall 2015,COURSERA,Post-doctoral researcher,True,Physical Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums",No,the opportunity to receive feedback on my teaching and learning practices,2.0,3.0,3.0,3.0,2.0,0.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
75f497b352e6c1e2caa4eb4179394211,INTRO Fall 2015,COURSERA,Faculty,False,Engineering,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",I'm not sure,the opportunity to discuss course materials and assignments,2.0,3.0,3.0,3.0,0.0,3.0,,1.0,3.0,0.0,3.0,1.0,3.0,2.0,2.0
10be4fdda5a0d6821c9178c510c7d0d9,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Social Sciences,I do not intend to teach undergraduate STEM courses,"watch most or all of the course videos,complete most of the quizzes,complete the peer assessments,actively contribute to the discussion forums",No,,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0
1eeb3df30f8104c382e244992bf32cbc,INTRO Fall 2015,COURSERA,Faculty,False,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,complete most of the quizzes",Yes,the opportunity to interact with peers,3.0,2.0,0.0,2.0,0.0,0.0,,1.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0
a6ce7ddece89469a1a6170328d3e62c5,INTRO Fall 2015,COURSERA,Doctoral student,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,earn a certificate of accomplishment",I'm not sure,i do not plan to participate in a mclc,3.0,3.0,0.0,3.0,3.0,0.0,,2.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0
c873b28604e159d45521d005ea098f53,INTRO Fall 2015,COURSERA,Doctoral student,False,Physical Sciences,"Undergraduate-focused college or university,Community college","skim or watch some of the course videos,watch most or all of the course videos,complete most of the quizzes,complete the peer assessments,follow the discussion forums",Yes,"the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments,other reason for participating in a mclc",2.0,3.0,1.0,2.0,3.0,3.0,,0.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0
10c37f2747b8df8a09fdc5a8e118b0ac,INTRO Fall 2015,COURSERA,Faculty,False,Engineering,"Research intensive university faculty position,I already work at a 2- or 4- year institution","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",No,i do not plan to participate in a mclc,2.0,3.0,1.0,3.0,3.0,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5359cd9734ddb2675d9881f704261602,INTRO Fall 2015,COURSERA,Other,False,Biological Sciences,Undergraduate-focused college or university,"skim or watch some of the course videos,watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",Yes,,2.0,2.0,1.0,2.0,3.0,0.0,,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
b2525e018f5200565d2816aadd78ad05,INTRO Fall 2015,COURSERA,Doctoral student,False,Mathematical Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,follow the discussion forums",I'm not sure,i do not plan to participate in a mclc,3.0,2.0,2.0,3.0,2.0,0.0,,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0
2eb65c268140d16ff659d137277a4504,INTRO Fall 2015,COURSERA,Doctoral student,True,Engineering,"Undergraduate-focused college or university,Community college,Other","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",1.0,1.0,3.0,3.0,2.0,0.0,,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
099c203a5c12a49039c826eb5fdcce0b,INTRO Fall 2015,COURSERA,Doctoral student,True,Biological Sciences,Community college,"review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,as a way of encouraging myself to keep up with the course material",3.0,3.0,3.0,3.0,2.0,1.0,,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0
6448c0e673a112109375ad077a401856,INTRO Fall 2015,COURSERA,Doctoral student,False,Health Fields,"Research intensive university faculty position,I already work at a 2- or 4- year institution","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,3.0,1.0,3.0,1.0,0.0,,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0
065af0ffca956f780f262c08302dd74e,INTRO Fall 2015,COURSERA,Faculty,False,Biological Sciences,"Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,earn a certificate of accomplishment",Yes,i do not plan to participate in a mclc,3.0,2.0,2.0,3.0,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0
4c6800f3d26f8bfa3a72038b66069701,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,Research intensive university faculty position,"watch most or all of the course videos,complete most of the quizzes,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,i was required to participate in a local learning community for this mooc as part of my academic program,3.0,3.0,2.0,3.0,3.0,0.0,,1.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0
6b7be66f9908d5ce07c55803bac50b9e,INTRO Fall 2015,COURSERA,Doctoral student,True,Health Fields,"Research intensive university faculty position,Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,,3.0,3.0,1.0,3.0,1.0,0.0,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0
06dd1f0a83236dbefd5ec0c679b86c54,INTRO Fall 2015,COURSERA,Other,False,Biological Sciences,"Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",No,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",3.0,3.0,1.0,3.0,2.0,0.0,,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
d9552106c45b99ed9116125341ec0ae9,INTRO Fall 2015,COURSERA,Doctoral student,True,Physical Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",3.0,3.0,2.0,3.0,0.0,0.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
acf48f89b5b71add9372c1b793e17d48,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,I already work at a 2- or 4- year institution,skim or watch some of the course videos,I'm not sure,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning",3.0,2.0,2.0,3.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
f958676f191c946ddc36bc0ec210647d,INTRO Fall 2015,COURSERA,Other,True,Mathematical Sciences,Other,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,3.0,2.0,3.0,0.0,3.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7efcfea977dafdd98ae89d2587db7c92,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",2.0,3.0,2.0,3.0,3.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11945c25b9cb8ad8b1cb77aaab49480f,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,"Undergraduate-focused college or university,Community college,I already work at a 2- or 4- year institution","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments",2.0,3.0,1.0,2.0,1.0,0.0,,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0
e3616247177fccdecde9b8655a2486ea,INTRO Fall 2015,COURSERA,Faculty,False,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,i do not plan to participate in a mclc,2.0,3.0,1.0,3.0,3.0,1.0,,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
4827932a5dbfddee59f9fa76dae2de84,INTRO Fall 2015,COURSERA,Doctoral student,True,Social Sciences,"Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices",3.0,2.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
61d4c24d2066c85d6fdcfffc36dbc6f6,INTRO Fall 2015,COURSERA,Doctoral student,False,Engineering,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments",Yes,,2.0,2.0,3.0,3.0,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0
4a0c490f539109960eccf7dd814f2b8c,INTRO Fall 2015,COURSERA,Other,True,Physical Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,actively contribute to the discussion forums,earn a certificate of accomplishment",No,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,2.0,2.0,2.0,2.0,0.0,,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0
b38b275ba04f6b8df60b93d51571e426,INTRO Fall 2015,COURSERA,Faculty,True,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments",I'm not sure,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,2.0,0.0,3.0,0.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0
2341c74627dd41f4fd57d257b7b3eee4,INTRO Fall 2015,COURSERA,Other,False,Computer Science,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",1.0,3.0,0.0,2.0,1.0,1.0,,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0
740f066c5c54983a5cb1a95821af7d5e,INTRO Fall 2015,COURSERA,Other,True,Engineering,Research intensive university faculty position,review most of the course readings,Yes,the opportunity to discuss course materials and assignments,3.0,2.0,0.0,3.0,2.0,0.0,,0.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0
9c3c96926c1b05093e0f908534d9a8a5,INTRO Fall 2015,COURSERA,Doctoral student,True,Physical Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums",Yes,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,2.0,1.0,3.0,0.0,1.0,,0.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0
